YEAR,MO,DY,HR,WS10M,WD10M,RH2M,T2M
2023,1,24,8,4.55,273.8,89.37,24
2023,1,24,9,4.92,274.1,84.04,25.11
2023,1,24,10,5.08,273.3,80.16,26.01
2023,1,24,11,5.16,270.4,77.99,26.49
2023,1,24,12,5.27,265.8,77,26.7
2023,1,24,13,5.39,258.8,77.1,26.59
2023,1,24,14,5.58,252.6,78.52,26.26
2023,1,24,15,5.52,248,81.29,25.57
2023,1,24,16,5.2,244.7,85.36,24.72
2023,1,24,17,4.24,242.9,91.88,23.63
2023,1,24,18,3.44,244.5,95.86,22.88
2023,1,24,19,3.21,247.8,96.47,22.62
2023,1,24,20,3,251.3,96.83,22.41
2023,1,24,21,2.86,254.8,96.84,22.25
2023,1,24,22,2.98,258,96.91,22.15
2023,1,24,23,2.98,260.3,97.33,22.06
2023,1,25,0,3.18,261.9,97.54,22.03
2023,1,25,1,4,261.2,97.24,22.06
2023,1,25,2,4.72,260.2,96.98,21.99
2023,1,25,3,4.88,259,97.01,21.86
2023,1,25,4,4.29,261,96.8,21.77
2023,1,25,5,3.37,264.9,97.08,21.69
2023,1,25,6,3.55,263.7,96.34,22.25
2023,1,25,7,4.64,263.8,93.97,22.88
2023,1,25,8,5.43,266.7,90.39,23.59
2023,1,25,9,5.78,269.9,85.48,24.49
2023,1,25,10,6.26,271,80.47,25.3
2023,1,25,11,6.69,269.7,78.3,25.65
2023,1,25,12,6.93,268.5,78.21,25.56
2023,1,25,13,6.93,267.4,79.53,25.14
2023,1,25,14,6.73,266.3,81.12,24.7
2023,1,25,15,6.3,264.5,84.37,24.17
2023,1,25,16,5.54,262.5,88.12,23.61
2023,1,25,17,4.24,262.5,93.19,22.97
2023,1,25,18,3.51,264.3,96.01,22.34
2023,1,25,19,3.38,265.9,96.56,22.19
2023,1,25,20,3.38,269.2,96.82,22.09
2023,1,25,21,3.37,270.5,96.97,22.01
2023,1,25,22,3.01,271,97.19,21.93
2023,1,25,23,2.93,271,97.26,21.82
2023,1,26,0,2.93,272,97.48,21.79
2023,1,26,1,2.94,273.1,97.77,21.76
2023,1,26,2,3.02,274.7,97.61,21.75
2023,1,26,3,2.98,275.8,97.57,21.65
2023,1,26,4,2.69,277.9,97.81,21.5
2023,1,26,5,2.43,280.9,98.25,21.28
2023,1,26,6,2.87,285,95.31,22.45
2023,1,26,7,3.78,285.8,90.83,23.44
2023,1,26,8,4.33,287.3,85.25,24.28
2023,1,26,9,4.71,288.2,80.12,25.07
2023,1,26,10,4.94,286.8,76.91,25.76
2023,1,26,11,4.89,282.8,76,25.98
2023,1,26,12,4.83,277.4,75.18,26.18
2023,1,26,13,4.9,272.6,75.3,26.06
2023,1,26,14,4.86,268.8,77.15,25.65
2023,1,26,15,4.54,265.7,80.34,25.06
2023,1,26,16,4.07,265.1,84.74,24.34
2023,1,26,17,3.1,266.1,90.61,23.42
2023,1,26,18,2.25,266.4,94.66,22.54
2023,1,26,19,2.03,265.5,95.53,22.26
2023,1,26,20,1.91,266.1,96.08,21.99
2023,1,26,21,1.81,266.2,96.72,21.8
2023,1,26,22,1.82,264.9,96.95,21.65
2023,1,26,23,1.9,264.9,97.18,21.5
2023,1,27,0,1.95,265.9,97.29,21.38
2023,1,27,1,1.9,266.4,97.46,21.26
2023,1,27,2,1.81,268.4,97.68,21.2
2023,1,27,3,1.68,272,98.04,21.18
2023,1,27,4,1.61,277.5,98.31,21.16
2023,1,27,5,1.65,284.7,98.23,21.23
2023,1,27,6,1.91,292.5,96.64,22.04
2023,1,27,7,2.99,299,93.4,22.84
2023,1,27,8,3.84,306,89.41,23.46
2023,1,27,9,4.45,312.2,84.08,24.41
2023,1,27,10,4.84,314.8,79,25.6
2023,1,27,11,5.11,314.4,75.84,26.56
2023,1,27,12,5.26,312.1,75.8,26.67
2023,1,27,13,5.25,311.2,76.82,26.37
2023,1,27,14,5.04,312.6,77.97,26.04
2023,1,27,15,4.65,316,79.75,25.58
2023,1,27,16,3.75,321,83.98,24.88
2023,1,27,17,2.34,329.2,90.81,23.87
2023,1,27,18,1.8,340.6,94.92,22.87
2023,1,27,19,1.73,351,95.64,22.55
2023,1,27,20,1.69,0.3,96.26,22.29
2023,1,27,21,1.67,8.6,96.89,22.07
2023,1,27,22,1.63,14.2,97.3,21.85
2023,1,27,23,1.53,19.9,97.13,21.71
2023,1,28,0,1.46,26.9,97.07,21.5
2023,1,28,1,1.45,33.1,97.06,21.28
2023,1,28,2,1.48,32.3,96.89,21.11
2023,1,28,3,1.57,24.4,96.72,21.03
2023,1,28,4,1.7,18.5,96.76,20.98
2023,1,28,5,1.82,19.9,96.76,20.95
2023,1,28,6,2.17,24.6,94.72,22.08
2023,1,28,7,2.85,11.1,91.04,23.19
2023,1,28,8,3.41,347.8,86.85,24.32
2023,1,28,9,3.99,333.7,83.86,25.17
2023,1,28,10,4.48,326.7,81.71,25.76
2023,1,28,11,4.63,323.4,80.36,26.06
2023,1,28,12,4.41,320.7,81.73,25.9
2023,1,28,13,3.88,322.3,85.05,25.37
2023,1,28,14,3.26,326.5,88.4,24.8
2023,1,28,15,2.9,328.8,91.28,24.42
2023,1,28,16,2.77,322.2,93.74,24.14
2023,1,28,17,2.1,303.9,96.86,23.67
2023,1,28,18,1.9,288.1,98.64,23.07
2023,1,28,19,1.71,282.8,97.91,23.13
2023,1,28,20,1.45,278.7,97.74,22.99
2023,1,28,21,1.29,278,97.53,22.83
2023,1,28,22,1.31,272.2,97.18,22.7
2023,1,28,23,1.42,266,97.36,22.53
2023,1,29,0,1.51,262.4,97.59,22.34
2023,1,29,1,1.59,260.2,97.8,22.17
2023,1,29,2,1.68,256.5,98.1,22.02
2023,1,29,3,1.77,250.8,98.3,21.95
2023,1,29,4,1.7,250.4,98.15,22.01
2023,1,29,5,1.55,254.6,97.69,22.07
2023,1,29,6,1.3,260.2,97.06,22.55
2023,1,29,7,1.37,266.2,94.13,23.29
2023,1,29,8,1.35,281.1,90.85,23.9
2023,1,29,9,2.07,302.8,88.85,24.3
2023,1,29,10,3.35,308.6,87.8,24.85
2023,1,29,11,4.62,309.4,83.44,26.03
2023,1,29,12,5.68,306.6,77.79,27.18
2023,1,29,13,6.15,305.3,75.63,27.23
2023,1,29,14,6.08,306.6,76.18,26.8
2023,1,29,15,5.43,310,79.1,26.03
2023,1,29,16,4.21,312.2,83.54,25.21
2023,1,29,17,2.54,312.9,90.61,24.15
2023,1,29,18,1.7,313.3,95.71,23.11
2023,1,29,19,1.52,313.1,96.62,22.83
2023,1,29,20,1.45,309.4,97.01,22.7
2023,1,29,21,1.49,301.6,97.5,22.61
2023,1,29,22,1.53,289.9,97.88,22.55
2023,1,29,23,1.62,279.6,98.09,22.52
2023,1,30,0,1.78,273.9,98.35,22.51
2023,1,30,1,1.94,274.4,98.64,22.48
2023,1,30,2,2.1,277.1,98.73,22.49
2023,1,30,3,2.28,279.1,98.72,22.54
2023,1,30,4,2.39,282.3,98.69,22.6
2023,1,30,5,2.49,286.1,98.67,22.65
2023,1,30,6,2.99,290,97.32,23.27
2023,1,30,7,3.67,295.9,95.57,23.92
2023,1,30,8,4.48,302,92.15,24.3
2023,1,30,9,4.95,305.7,87.91,24.73
2023,1,30,10,4.88,307.5,84.27,25.23
2023,1,30,11,4.47,305.5,81.93,25.64
2023,1,30,12,4.17,299.5,80.28,25.98
2023,1,30,13,3.96,290.9,79.43,26.17
2023,1,30,14,3.81,281.3,79.44,26.14
2023,1,30,15,3.59,272.6,80.64,25.84
2023,1,30,16,3.13,267.6,84.25,25.25
2023,1,30,17,2.15,264.7,90.66,24.31
2023,1,30,18,1.69,262.2,94.83,23.15
2023,1,30,19,1.57,259,95.72,22.75
2023,1,30,20,1.44,257.6,96.02,22.54
2023,1,30,21,1.36,257.3,96.38,22.32
2023,1,30,22,1.34,254.4,96.87,22.11
2023,1,30,23,1.4,252.1,97.61,21.89
2023,1,31,0,1.46,249.9,98.25,21.7
2023,1,31,1,1.47,247.6,98.61,21.57
2023,1,31,2,1.51,244.5,98.65,21.48
2023,1,31,3,1.57,240.7,98.67,21.41
2023,1,31,4,1.54,242.6,98.76,21.34
2023,1,31,5,1.53,247.3,98.76,21.27
2023,1,31,6,1.68,246.9,96.27,22.21
2023,1,31,7,2.65,253.8,90.32,23.15
2023,1,31,8,3.57,261.3,85.57,23.94
2023,1,31,9,4.28,266.5,82.53,24.86
2023,1,31,10,4.86,270.7,79.57,25.86
2023,1,31,11,5.16,274,77.7,26.48
2023,1,31,12,5.26,276.8,77.36,26.71
2023,1,31,13,5.28,278.8,77.72,26.64
2023,1,31,14,5.24,280,78.84,26.36
2023,1,31,15,5.1,281.8,80.45,25.98
2023,1,31,16,4.57,281.2,83.59,25.33
2023,1,31,17,3.31,278.4,89.98,24.28
2023,1,31,18,2.2,276,95.6,23.04
2023,1,31,19,2.09,274.4,96.45,22.73
2023,1,31,20,2,273.7,96.85,22.4
2023,1,31,21,1.97,273.2,96.82,22.17
2023,1,31,22,1.95,274.1,97.1,21.9
2023,1,31,23,1.94,276.2,97.32,21.65
2023,2,1,0,1.98,276.9,97.44,21.45
2023,2,1,1,2.03,276.2,97.62,21.32
2023,2,1,2,2.04,274.5,97.77,21.25
2023,2,1,3,1.95,272.6,98.48,21.19
2023,2,1,4,1.84,272.8,98.94,21.14
2023,2,1,5,1.76,275.2,98.99,21.16
2023,2,1,6,1.87,274.9,96.26,22.42
2023,2,1,7,2.8,279.3,91.91,23.34
2023,2,1,8,3.45,285.6,87.74,24.05
2023,2,1,9,4.23,289.9,83.39,24.82
2023,2,1,10,4.94,291.5,80.05,25.41
2023,2,1,11,5.37,292.7,77.72,25.79
2023,2,1,12,5.62,294.3,76.75,26.01
2023,2,1,13,5.62,294.8,77.47,25.83
2023,2,1,14,5.33,294.6,78.87,25.49
2023,2,1,15,4.83,294.6,80.81,25.05
2023,2,1,16,4.1,294.2,83.73,24.46
2023,2,1,17,2.82,293.7,89.68,23.59
2023,2,1,18,1.91,295.4,94.7,22.57
2023,2,1,19,1.75,297.1,95.41,22.25
2023,2,1,20,1.61,301.5,95.85,22
2023,2,1,21,1.43,308.5,96.19,21.8
2023,2,1,22,1.23,314.3,96.49,21.64
2023,2,1,23,1.13,319.3,96.75,21.46
2023,2,2,0,1.21,322.4,96.91,21.27
2023,2,2,1,1.34,321.3,96.97,21.13
2023,2,2,2,1.45,318.6,97.07,21.01
2023,2,2,3,1.51,314.2,97.37,20.87
2023,2,2,4,1.54,312.9,97.45,20.8
2023,2,2,5,1.66,312.3,97.53,20.77
2023,2,2,6,2.14,314.4,95.76,21.64
2023,2,2,7,3.25,313.9,92.62,22.67
2023,2,2,8,4.42,311.3,88.25,23.66
2023,2,2,9,5.43,310.1,83.75,24.62
2023,2,2,10,6.56,306.3,79.88,25.64
2023,2,2,11,7.42,301.8,77.58,26.2
2023,2,2,12,7.82,298.6,76.39,26.34
2023,2,2,13,7.82,296.8,76.58,26.12
2023,2,2,14,7.57,295.6,77.78,25.68
2023,2,2,15,7.09,294.7,80.31,25.04
2023,2,2,16,5.95,293.6,85.32,24.17
2023,2,2,17,4.48,292.4,91.67,23.25
2023,2,2,18,3.55,292,95.57,22.55
2023,2,2,19,3.54,292.2,95.85,22.28
2023,2,2,20,3.49,293.8,95.55,21.96
2023,2,2,21,3.24,296.2,95.61,21.68
2023,2,2,22,3.02,298,95.82,21.46
2023,2,2,23,2.91,298.9,95.93,21.31
2023,2,3,0,2.85,299,96.02,21.17
2023,2,3,1,2.76,300.7,96.3,21.02
2023,2,3,2,2.58,305.5,96.68,20.9
2023,2,3,3,2.4,310.6,97.15,20.77
2023,2,3,4,2.28,314.8,97.66,20.66
2023,2,3,5,2.26,315.9,97.75,20.62
2023,2,3,6,2.96,315.5,94.95,21.57
2023,2,3,7,4.51,308.2,90.37,22.65
2023,2,3,8,5.88,304.1,86.2,23.68
2023,2,3,9,6.7,302.2,82.68,24.57
2023,2,3,10,6.9,300.9,79.96,25.25
2023,2,3,11,6.78,300,77.16,25.78
2023,2,3,12,6.48,299.6,74.55,26.25
2023,2,3,13,6.13,299.3,72.36,26.52
2023,2,3,14,5.91,299.3,71.66,26.44
2023,2,3,15,5.7,300.5,72.9,26.02
2023,2,3,16,5.01,299.3,77.23,25.2
2023,2,3,17,3.43,293.9,86.17,23.89
2023,2,3,18,2.43,288,93.2,22.45
2023,2,3,19,2.15,283.7,95,21.99
2023,2,3,20,1.92,281.4,96.58,21.7
2023,2,3,21,1.77,282.4,98.03,21.41
2023,2,3,22,1.58,288.1,98.82,21.25
2023,2,3,23,1.54,295.4,99.19,21.18
2023,2,4,0,1.67,299.8,99.42,21.11
2023,2,4,1,1.87,301.9,99.29,21.11
2023,2,4,2,2.02,302,99.31,21.13
2023,2,4,3,2,300,99.31,21.15
2023,2,4,4,1.99,294,99.53,21.14
2023,2,4,5,2.08,285,99.84,21.07
2023,2,4,6,2.89,277.1,95.75,22.49
2023,2,4,7,4.29,277.8,91.3,23.57
2023,2,4,8,5.42,280.7,86.19,24.4
2023,2,4,9,6.13,281.7,81.28,25.1
2023,2,4,10,6.44,282.2,77.49,25.6
2023,2,4,11,6.43,283.6,75.05,26.03
2023,2,4,12,6.29,284.7,73.53,26.35
2023,2,4,13,6.07,285.9,73.48,26.18
2023,2,4,14,5.69,285.6,74.7,25.71
2023,2,4,15,5.11,284.7,76.72,25.26
2023,2,4,16,4.22,282.2,80.56,24.75
2023,2,4,17,2.78,276.4,88.22,23.85
2023,2,4,18,2.01,272,94.25,22.74
2023,2,4,19,2.01,267.4,95.6,22.48
2023,2,4,20,2.05,263.6,96.5,22.25
2023,2,4,21,2.02,262,97.45,21.98
2023,2,4,22,1.87,267.5,98.73,21.8
2023,2,4,23,1.87,275.5,99.34,21.66
2023,2,5,0,1.96,278.5,100,21.53
2023,2,5,1,2.09,279.4,100,21.47
2023,2,5,2,2.41,280,99.66,21.53
2023,2,5,3,2.66,280.6,99.41,21.61
2023,2,5,4,2.83,281,99.26,21.65
2023,2,5,5,2.86,281.7,99.08,21.65
2023,2,5,6,3.35,283,95.91,22.48
2023,2,5,7,4.16,284.3,92.71,23.23
2023,2,5,8,4.67,285.3,88.16,23.92
2023,2,5,9,5.06,285.8,82.22,24.83
2023,2,5,10,5.47,284.8,76.35,25.85
2023,2,5,11,5.83,282.3,72.13,26.68
2023,2,5,12,6.01,278.7,69.89,27.2
2023,2,5,13,5.97,274.5,69.03,27.39
2023,2,5,14,5.84,270,69.85,27.17
2023,2,5,15,5.5,265.9,72.35,26.56
2023,2,5,16,4.89,263.4,77.2,25.59
2023,2,5,17,3.47,262.5,86.7,24.13
2023,2,5,18,2.58,263.5,93.51,22.9
2023,2,5,19,2.5,266.1,94.86,22.62
2023,2,5,20,2.44,268.1,95.98,22.38
2023,2,5,21,2.51,269.5,96.72,22.21
2023,2,5,22,2.5,268.6,97.94,21.99
2023,2,5,23,2.58,268,98.56,21.85
2023,2,6,0,2.63,268.7,98.82,21.7
2023,2,6,1,2.62,269.6,98.84,21.6
2023,2,6,2,2.62,270,98.76,21.53
2023,2,6,3,2.56,269.8,98.61,21.43
2023,2,6,4,2.41,269.5,98.84,21.26
2023,2,6,5,2.25,270,98.97,21.15
2023,2,6,6,2.75,270,95.33,22.52
2023,2,6,7,3.77,271.1,90.07,23.69
2023,2,6,8,4.43,271.8,83.95,24.63
2023,2,6,9,4.76,272.4,79.27,25.57
2023,2,6,10,5.05,272.4,75.91,26.41
2023,2,6,11,5.22,271,74.12,26.89
2023,2,6,12,5.33,268.6,73.63,27.17
2023,2,6,13,5.4,265.6,74.09,27.14
2023,2,6,14,5.31,262.4,74.94,26.89
2023,2,6,15,4.94,259.5,77.24,26.27
2023,2,6,16,4.26,255.9,81.25,25.47
2023,2,6,17,2.9,251.3,88.52,24.4
2023,2,6,18,2.03,248.4,93.58,23.33
2023,2,6,19,1.9,246.1,94.64,22.93
2023,2,6,20,1.85,245.4,95.67,22.6
2023,2,6,21,1.82,245,96.4,22.29
2023,2,6,22,1.8,246,97.25,22
2023,2,6,23,1.78,248.6,97.99,21.81
2023,2,7,0,1.78,251.4,98.64,21.65
2023,2,7,1,1.78,253,99.01,21.52
2023,2,7,2,1.76,255.5,98.99,21.41
2023,2,7,3,1.76,257.9,98.53,21.37
2023,2,7,4,1.82,261.8,98.69,21.28
2023,2,7,5,1.88,267.3,98.72,21.29
2023,2,7,6,2.27,270.5,95.64,22.56
2023,2,7,7,3.48,277.4,90.81,23.69
2023,2,7,8,4.38,284.8,84.28,24.81
2023,2,7,9,5.02,291,77.69,25.94
2023,2,7,10,5.35,295,74.69,26.66
2023,2,7,11,5.57,296.9,73.64,26.95
2023,2,7,12,5.83,298.4,73.62,26.94
2023,2,7,13,6.02,300.2,74.07,26.66
2023,2,7,14,5.82,301.5,75.68,26.16
2023,2,7,15,5.17,302.3,79.58,25.34
2023,2,7,16,4.2,301.6,84.34,24.47
2023,2,7,17,2.8,298.4,90.59,23.54
2023,2,7,18,1.97,298.5,95.23,22.68
2023,2,7,19,1.85,298.4,96.11,22.42
2023,2,7,20,1.78,296.3,96.55,22.26
2023,2,7,21,1.8,293.6,96.86,22.11
2023,2,7,22,1.8,293.3,97.18,21.93
2023,2,7,23,1.87,298.1,97.44,21.78
2023,2,8,0,2.01,304.9,97.6,21.63
2023,2,8,1,2.11,310.4,97.83,21.5
2023,2,8,2,2.16,314.3,97.91,21.4
2023,2,8,3,2.07,319.3,97.92,21.3
2023,2,8,4,1.87,328.8,97.73,21.26
2023,2,8,5,1.76,342.2,97.51,21.23
2023,2,8,6,2.27,348.6,95.75,22.06
2023,2,8,7,3.3,342.2,92.5,22.91
2023,2,8,8,4.04,335.1,86.98,23.78
2023,2,8,9,4.56,328.6,79.22,24.68
2023,2,8,10,4.88,318.9,72.69,25.48
2023,2,8,11,5.12,306.8,68.89,26.3
2023,2,8,12,5.36,295.4,67.35,26.81
2023,2,8,13,5.62,286.1,67.63,26.96
2023,2,8,14,5.87,278.2,68.74,26.75
2023,2,8,15,5.81,272,71.48,25.99
2023,2,8,16,4.91,267,77.85,24.78
2023,2,8,17,3.31,263.8,86.93,23.49
2023,2,8,18,2.48,263,91.84,22.49
2023,2,8,19,2.28,262.7,93.27,22.17
2023,2,8,20,2.15,262,94.7,21.94
2023,2,8,21,2.13,260.8,96.17,21.79
2023,2,8,22,2.16,261.2,97.25,21.73
2023,2,8,23,2.23,264.3,97.75,21.75
2023,2,9,0,2.36,268.3,98.31,21.75
2023,2,9,1,2.56,272.9,98.3,21.77
2023,2,9,2,2.7,275.7,98.45,21.71
2023,2,9,3,2.88,278.2,98.34,21.65
2023,2,9,4,2.93,279.6,98.1,21.59
2023,2,9,5,2.77,280.4,98.22,21.49
2023,2,9,6,3.27,279.1,95.73,22.25
2023,2,9,7,4.18,278.5,92.49,23.06
2023,2,9,8,5.2,278.1,88.73,23.68
2023,2,9,9,5.85,278,84.71,24.21
2023,2,9,10,6.09,276.3,80.78,24.66
2023,2,9,11,6.39,274.7,77.43,24.88
2023,2,9,12,6.7,272.9,75.17,24.91
2023,2,9,13,6.85,270.2,74.65,24.98
2023,2,9,14,6.81,267.4,74.93,24.82
2023,2,9,15,6.34,265.8,78.05,24.22
2023,2,9,16,5.47,266.2,83.38,23.44
2023,2,9,17,4.51,268.2,88.1,22.6
2023,2,9,18,3.85,271,91.38,21.88
2023,2,9,19,3.5,272.1,93.08,21.62
2023,2,9,20,3.42,270.7,94.28,21.48
2023,2,9,21,3.39,267.6,95.34,21.37
2023,2,9,22,3.55,263.7,96.03,21.28
2023,2,9,23,3.67,261.4,96.28,21.23
2023,2,10,0,3.48,260.7,96.27,21.17
2023,2,10,1,3.29,261.1,96.34,21.1
2023,2,10,2,3.12,262.1,96.36,21.02
2023,2,10,3,2.85,262.8,96.77,20.83
2023,2,10,4,2.6,265.1,97.49,20.59
2023,2,10,5,2.41,269.5,97.93,20.5
2023,2,10,6,3.16,272.7,94.82,21.96
2023,2,10,7,4.07,275.5,89.82,23.55
2023,2,10,8,4.6,278.7,84.15,25.04
2023,2,10,9,5.03,280.3,79.3,26.31
2023,2,10,10,5.51,278.5,76.08,27.1
2023,2,10,11,6.02,273.9,73.8,27.59
2023,2,10,12,6.43,270.2,73.66,27.57
2023,2,10,13,6.57,268.9,74.96,27.25
2023,2,10,14,6.53,269.2,76.67,26.68
2023,2,10,15,6.22,270.4,79.04,25.99
2023,2,10,16,5.48,271.7,83.38,25.11
2023,2,10,17,3.97,274.6,90.38,24.06
2023,2,10,18,2.72,279.3,96.08,22.8
2023,2,10,19,2.53,284.6,97.67,22.39
2023,2,10,20,2.34,290,98.37,22.18
2023,2,10,21,2.42,293.4,98.12,22.06
2023,2,10,22,2.5,294.8,98.09,21.94
2023,2,10,23,2.71,296.8,97.93,21.88
2023,2,11,0,2.87,300.3,97.93,21.8
2023,2,11,1,2.68,304.3,98.21,21.61
2023,2,11,2,2.55,306.6,97.98,21.49
2023,2,11,3,2.44,306.7,97.55,21.38
2023,2,11,4,2.39,308.9,96.89,21.31
2023,2,11,5,2.31,313.1,96.34,21.2
2023,2,11,6,2.56,319.9,94.76,21.95
2023,2,11,7,3.53,324.9,91.4,22.85
2023,2,11,8,4.58,325.7,87.87,23.5
2023,2,11,9,5.66,326.3,83.06,24.11
2023,2,11,10,6.43,325.4,78.89,24.67
2023,2,11,11,6.97,322.8,76.33,25.05
2023,2,11,12,7.23,320.1,75.45,25.2
2023,2,11,13,7.1,319.5,76.28,25.09
2023,2,11,14,6.68,319.8,78.24,24.73
2023,2,11,15,6.02,320.3,81.06,24.26
2023,2,11,16,4.89,321.6,84.98,23.76
2023,2,11,17,3.04,324.6,91.21,23
2023,2,11,18,2.23,328.6,95,21.99
2023,2,11,19,2.02,329,95.5,21.73
2023,2,11,20,1.88,324.5,96.23,21.42
2023,2,11,21,1.71,317.1,96.63,21.2
2023,2,11,22,1.64,305,97.4,20.94
2023,2,11,23,1.78,292.5,98.42,20.66
2023,2,12,0,1.89,283.2,98.76,20.56
2023,2,12,1,1.98,276.9,98.94,20.51
2023,2,12,2,2.13,274.9,98.91,20.52
2023,2,12,3,2.25,275.4,98.85,20.53
2023,2,12,4,2.43,279.5,98.89,20.54
2023,2,12,5,2.58,286.2,98.85,20.66
2023,2,12,6,3.43,291.7,96.36,21.88
2023,2,12,7,5.24,293.6,93.62,22.79
2023,2,12,8,7.04,292.3,89.84,23.49
2023,2,12,9,7.99,290.9,86.05,24.04
2023,2,12,10,8.04,288.6,83.24,24.49
2023,2,12,11,7.59,286.3,81.38,24.83
2023,2,12,12,7.01,284.5,79.93,25.03
2023,2,12,13,6.46,281.3,79.66,24.92
2023,2,12,14,5.98,276.1,80.82,24.41
2023,2,12,15,5.35,270.7,83.14,23.7
2023,2,12,16,4.42,267.9,87.4,22.98
2023,2,12,17,3.31,267.1,92.1,22.18
2023,2,12,18,2.6,266.9,94.9,21.42
2023,2,12,19,2.34,266.6,95.73,21.2
2023,2,12,20,2.25,267.5,96.53,21.04
2023,2,12,21,2.25,271.3,97.26,20.97
2023,2,12,22,2.34,274.4,97.59,20.99
2023,2,12,23,2.3,275.7,97.94,20.92
2023,2,13,0,2.32,276.9,98.35,20.88
2023,2,13,1,2.43,278.8,98.54,20.96
2023,2,13,2,2.59,281.1,98.63,21.08
2023,2,13,3,2.86,282.7,98.58,21.26
2023,2,13,4,2.6,284.5,98.75,21.13
2023,2,13,5,2.47,285,98.67,20.99
2023,2,13,6,3.22,286.6,95.79,22.22
2023,2,13,7,4.64,284.2,91.88,23.43
2023,2,13,8,6.25,281.6,86.65,24.54
2023,2,13,9,7.43,278.6,82.35,25.25
2023,2,13,10,7.69,276,79.35,25.48
2023,2,13,11,7.36,274.9,77.65,25.46
2023,2,13,12,6.83,276,77.23,25.41
2023,2,13,13,6.2,277.9,77.36,25.33
2023,2,13,14,5.65,279.8,77.88,25.13
2023,2,13,15,5.11,282.8,79.6,24.68
2023,2,13,16,4.43,285.2,83.72,23.87
2023,2,13,17,3.05,286,90.82,22.78
2023,2,13,18,2.03,285.4,95.93,21.73
2023,2,13,19,1.85,285.4,97.44,21.52
2023,2,13,20,1.74,287.1,98.1,21.42
2023,2,13,21,1.76,287.8,98.75,21.25
2023,2,13,22,1.91,286.7,99.11,21.18
2023,2,13,23,2.12,283.9,99.16,21.21
2023,2,14,0,2.37,281.5,98.6,21.34
2023,2,14,1,2.42,281.9,98.37,21.34
2023,2,14,2,2.49,280.4,98.22,21.34
2023,2,14,3,2.55,277,98.41,21.3
2023,2,14,4,2.44,274.7,98.84,21.28
2023,2,14,5,2.37,272.7,99.05,21.31
2023,2,14,6,2.84,270.2,96.69,22.6
2023,2,14,7,4.05,268.9,94.39,23.73
2023,2,14,8,5.26,268.9,90.71,24.71
2023,2,14,9,6.22,268.9,85.75,25.47
2023,2,14,10,6.83,266.6,82.77,26.02
2023,2,14,11,7.24,264.2,80,26.3
2023,2,14,12,7.26,261.7,78.41,26.27
2023,2,14,13,7.1,259.9,78.43,25.94
2023,2,14,14,6.78,258.7,80.35,25.37
2023,2,14,15,6.36,257.2,82.78,24.74
2023,2,14,16,5.61,258.7,86.87,23.94
2023,2,14,17,4.61,262.6,92.68,22.98
2023,2,14,18,3.95,265.5,95.74,22.29
2023,2,14,19,3.59,266.8,96.39,22.15
2023,2,14,20,3.11,266.1,96.86,22.05
2023,2,14,21,2.93,264.5,97.03,21.96
2023,2,14,22,2.79,261.8,97.45,21.89
2023,2,14,23,2.85,260.1,97.69,21.85
2023,2,15,0,2.8,259.5,97.87,21.77
2023,2,15,1,2.75,258.9,97.89,21.68
2023,2,15,2,2.77,259.2,97.76,21.58
2023,2,15,3,2.74,260.5,97.78,21.49
2023,2,15,4,2.67,261,97.86,21.4
2023,2,15,5,2.68,263.4,97.85,21.36
2023,2,15,6,3.33,265.4,96.05,22.18
2023,2,15,7,4.34,266.2,93.55,23
2023,2,15,8,5.38,269,89.66,23.59
2023,2,15,9,5.94,271.1,85.92,24.21
2023,2,15,10,6.09,272.4,83.6,24.69
2023,2,15,11,6.05,274.1,81.73,25.08
2023,2,15,12,5.93,276.2,80.98,25.26
2023,2,15,13,5.79,278.5,80.98,25.23
2023,2,15,14,5.67,281.7,81.99,25.06
2023,2,15,15,5.57,285.6,83.41,24.71
2023,2,15,16,5.18,288.6,86.04,24.1
2023,2,15,17,3.91,290.2,91.2,23.17
2023,2,15,18,3.17,289.2,94.84,22.23
2023,2,15,19,2.98,286,95.8,21.86
2023,2,15,20,2.83,282.2,96.4,21.57
2023,2,15,21,2.74,278,96.8,21.36
2023,2,15,22,2.68,274.7,97.16,21.17
2023,2,15,23,2.63,271.7,97.4,20.98
2023,2,16,0,2.75,269.8,97.47,20.87
2023,2,16,1,2.96,267.5,97.4,20.84
2023,2,16,2,3.29,263.7,97.08,20.93
2023,2,16,3,3.59,259.9,96.78,21.06
2023,2,16,4,3.41,260,96.87,21.05
2023,2,16,5,3.22,264.3,97.09,21
2023,2,16,6,3.83,269.3,95.37,21.84
2023,2,16,7,4.76,273.3,91.42,22.97
2023,2,16,8,5.42,276,86.19,24.12
2023,2,16,9,5.64,278.3,81.79,25.14
2023,2,16,10,5.84,277.2,79.15,25.86
2023,2,16,11,6.11,274.4,77.86,26.24
2023,2,16,12,6.26,272.4,77.44,26.32
2023,2,16,13,6.23,270.1,77.69,26.15
2023,2,16,14,6.18,267.4,78.51,25.83
2023,2,16,15,5.97,265.4,80.27,25.28
2023,2,16,16,5.3,264.5,84.22,24.47
2023,2,16,17,3.89,264.5,90.85,23.41
2023,2,16,18,2.73,268.3,95.16,22.37
2023,2,16,19,2.43,272.8,95.96,22
2023,2,16,20,2.22,275.2,96.73,21.68
